Country_code,Country_name,ISO_Alpha3,Year,Cause_Group,Sex,Total_deaths
2280,Honduras,HND,2013,F,2,4
2280,Honduras,HND,2013,G,1,66
2280,Honduras,HND,2013,G,2,63
2280,Honduras,HND,2013,I,1,553
2280,Honduras,HND,2013,I,2,590
2280,Honduras,HND,2013,J,1,305
2280,Honduras,HND,2013,J,2,319
2280,Honduras,HND,2013,K,1,267
2280,Honduras,HND,2013,K,2,215
2280,Honduras,HND,2013,L,1,8
2280,Honduras,HND,2013,L,2,10
2280,Honduras,HND,2013,M,1,7
2280,Honduras,HND,2013,M,2,26
2280,Honduras,HND,2013,N,1,85
2280,Honduras,HND,2013,N,2,65
2280,Honduras,HND,2013,O,2,37
2280,Honduras,HND,2013,P,1,706
2280,Honduras,HND,2013,P,2,496
2280,Honduras,HND,2013,Q,1,190
2280,Honduras,HND,2013,Q,2,205
2280,Honduras,HND,2013,R,1,23
2280,Honduras,HND,2013,R,2,34
2280,Honduras,HND,2013,V,1,83
2280,Honduras,HND,2013,V,2,28
2280,Honduras,HND,2013,W,1,47
2280,Honduras,HND,2013,W,2,12
2280,Honduras,HND,2013,X,1,257
2280,Honduras,HND,2013,X,2,62
2280,Honduras,HND,2013,Y,1,62
2280,Honduras,HND,2013,Y,2,20
2290,Jamaica,JAM,2013,A,1,8509
2290,Jamaica,JAM,2013,A,2,7666
2290,Jamaica,JAM,2013,B,1,310
2290,Jamaica,JAM,2013,B,2,210
2290,Jamaica,JAM,2013,C,1,1860
2290,Jamaica,JAM,2013,C,2,1499
2290,Jamaica,JAM,2013,D,1,167
2290,Jamaica,JAM,2013,D,2,132
2290,Jamaica,JAM,2013,E,1,922
2290,Jamaica,JAM,2013,E,2,1278
2290,Jamaica,JAM,2013,F,1,22
2290,Jamaica,JAM,2013,F,2,12
2290,Jamaica,JAM,2013,G,1,163
2290,Jamaica,JAM,2013,G,2,164
2290,Jamaica,JAM,2013,H,1,2
2290,Jamaica,JAM,2013,H,2,2
2290,Jamaica,JAM,2013,I,1,2673
2290,Jamaica,JAM,2013,I,2,2843
2290,Jamaica,JAM,2013,J,1,589
2290,Jamaica,JAM,2013,J,2,348
2290,Jamaica,JAM,2013,K,1,264
2290,Jamaica,JAM,2013,K,2,180
2290,Jamaica,JAM,2013,L,1,68
2290,Jamaica,JAM,2013,L,2,101
2290,Jamaica,JAM,2013,M,1,23
2290,Jamaica,JAM,2013,M,2,62
2290,Jamaica,JAM,2013,N,1,245
2290,Jamaica,JAM,2013,N,2,104
2290,Jamaica,JAM,2013,O,2,17
2290,Jamaica,JAM,2013,P,1,277
2290,Jamaica,JAM,2013,P,2,213
2290,Jamaica,JAM,2013,Q,1,75
2290,Jamaica,JAM,2013,Q,2,61
2290,Jamaica,JAM,2013,R,1,26
2290,Jamaica,JAM,2013,R,2,26
2290,Jamaica,JAM,2013,V,1,65
2290,Jamaica,JAM,2013,V,2,29
2290,Jamaica,JAM,2013,W,1,35
2290,Jamaica,JAM,2013,W,2,11
2290,Jamaica,JAM,2013,X,1,72
2290,Jamaica,JAM,2013,X,2,53
2290,Jamaica,JAM,2013,Y,1,319
2290,Jamaica,JAM,2013,Y,2,75
2290,Jamaica,JAM,2014,A,1,9738
2290,Jamaica,JAM,2014,A,2,8962
2290,Jamaica,JAM,2014,B,1,389
2290,Jamaica,JAM,2014,B,2,279
2290,Jamaica,JAM,2014,C,1,1979
2290,Jamaica,JAM,2014,C,2,1557
2290,Jamaica,JAM,2014,D,1,179
2290,Jamaica,JAM,2014,D,2,167
2290,Jamaica,JAM,2014,E,1,968
2290,Jamaica,JAM,2014,E,2,1538
2290,Jamaica,JAM,2014,F,1,12
2290,Jamaica,JAM,2014,F,2,4
2290,Jamaica,JAM,2014,G,1,221
2290,Jamaica,JAM,2014,G,2,235
2290,Jamaica,JAM,2014,H,1,2
2290,Jamaica,JAM,2014,H,2,1
2290,Jamaica,JAM,2014,I,1,3227
2290,Jamaica,JAM,2014,I,2,3277
2290,Jamaica,JAM,2014,J,1,703
2290,Jamaica,JAM,2014,J,2,431
2290,Jamaica,JAM,2014,K,1,306
2290,Jamaica,JAM,2014,K,2,206
2290,Jamaica,JAM,2014,L,1,99
2290,Jamaica,JAM,2014,L,2,166
2290,Jamaica,JAM,2014,M,1,34
2290,Jamaica,JAM,2014,M,2,78
2290,Jamaica,JAM,2014,N,1,323
2290,Jamaica,JAM,2014,N,2,118
2290,Jamaica,JAM,2014,O,2,36
2290,Jamaica,JAM,2014,P,1,296
2290,Jamaica,JAM,2014,P,2,245
2290,Jamaica,JAM,2014,Q,1,85
2290,Jamaica,JAM,2014,Q,2,80
2290,Jamaica,JAM,2014,R,1,20
2290,Jamaica,JAM,2014,R,2,30
2290,Jamaica,JAM,2014,V,1,70
2290,Jamaica,JAM,2014,V,2,27
2290,Jamaica,JAM,2014,W,1,34
2290,Jamaica,JAM,2014,W,2,13
2290,Jamaica,JAM,2014,X,1,63
2290,Jamaica,JAM,2014,X,2,70
2290,Jamaica,JAM,2014,Y,1,280
2290,Jamaica,JAM,2014,Y,2,92
2300,Martinique,MTQ,2013,A,1,1542
2300,Martinique,MTQ,2013,A,2,1410
2300,Martinique,MTQ,2013,B,1,13
2300,Martinique,MTQ,2013,B,2,7
2300,Martinique,MTQ,2013,C,1,443
2300,Martinique,MTQ,2013,C,2,334
2300,Martinique,MTQ,2013,D,1,34
2300,Martinique,MTQ,2013,D,2,26
2300,Martinique,MTQ,2013,E,1,89
2300,Martinique,MTQ,2013,E,2,115
2300,Martinique,MTQ,2013,F,1,48
2300,Martinique,MTQ,2013,F,2,27
2300,Martinique,MTQ,2013,G,1,100
2300,Martinique,MTQ,2013,G,2,107
2300,Martinique,MTQ,2013,I,1,326
2300,Martinique,MTQ,2013,I,2,373
2300,Martinique,MTQ,2013,J,1,73
2300,Martinique,MTQ,2013,J,2,64
2300,Martinique,MTQ,2013,K,1,65
2300,Martinique,MTQ,2013,K,2,58
2300,Martinique,MTQ,2013,L,1,7
2300,Martinique,MTQ,2013,L,2,8
2300,Martinique,MTQ,2013,M,1,11
2300,Martinique,MTQ,2013,M,2,13
2300,Martinique,MTQ,2013,N,1,21
2300,Martinique,MTQ,2013,N,2,22
2300,Martinique,MTQ,2013,O,2,3
2300,Martinique,MTQ,2013,P,1,8
2300,Martinique,MTQ,2013,P,2,5
2300,Martinique,MTQ,2013,Q,1,9
2300,Martinique,MTQ,2013,Q,2,9
2300,Martinique,MTQ,2013,R,1,126
2300,Martinique,MTQ,2013,R,2,134
2300,Martinique,MTQ,2013,V,1,23
2300,Martinique,MTQ,2013,V,2,2
2300,Martinique,MTQ,2013,W,1,27
2300,Martinique,MTQ,2013,W,2,15
2300,Martinique,MTQ,2013,X,1,56
2300,Martinique,MTQ,2013,X,2,26
2300,Martinique,MTQ,2013,Y,1,9
2300,Martinique,MTQ,2013,Y,2,4
2300,Martinique,MTQ,2014,A,1,1736
2300,Martinique,MTQ,2014,A,2,1716
2300,Martinique,MTQ,2014,B,1,12
2300,Martinique,MTQ,2014,B,2,13
2300,Martinique,MTQ,2014,C,1,434
2300,Martinique,MTQ,2014,C,2,350
2300,Martinique,MTQ,2014,D,1,23
2300,Martinique,MTQ,2014,D,2,38
2300,Martinique,MTQ,2014,E,1,108
2300,Martinique,MTQ,2014,E,2,138
2300,Martinique,MTQ,2014,F,1,50
2300,Martinique,MTQ,2014,F,2,27
2300,Martinique,MTQ,2014,G,1,119
2300,Martinique,MTQ,2014,G,2,141
2300,Martinique,MTQ,2014,H,2,2
2300,Martinique,MTQ,2014,I,1,380
2300,Martinique,MTQ,2014,I,2,438
2300,Martinique,MTQ,2014,J,1,80
2300,Martinique,MTQ,2014,J,2,69
2300,Martinique,MTQ,2014,K,1,71
2300,Martinique,MTQ,2014,K,2,57
2300,Martinique,MTQ,2014,L,1,4
2300,Martinique,MTQ,2014,L,2,15
2300,Martinique,MTQ,2014,M,1,6
2300,Martinique,MTQ,2014,M,2,9
2300,Martinique,MTQ,2014,N,1,37
2300,Martinique,MTQ,2014,N,2,34
2300,Martinique,MTQ,2014,P,1,8
2300,Martinique,MTQ,2014,P,2,8
2300,Martinique,MTQ,2014,Q,1,9
2300,Martinique,MTQ,2014,Q,2,8
2300,Martinique,MTQ,2014,R,1,122
2300,Martinique,MTQ,2014,R,2,153
2300,Martinique,MTQ,2014,V,1,22
2300,Martinique,MTQ,2014,V,2,1
2300,Martinique,MTQ,2014,W,1,39
2300,Martinique,MTQ,2014,W,2,22
2300,Martinique,MTQ,2014,X,1,74
2300,Martinique,MTQ,2014,X,2,38
2300,Martinique,MTQ,2014,Y,1,14
2300,Martinique,MTQ,2014,Y,2,3
2300,Martinique,MTQ,2015,A,1,1549
2300,Martinique,MTQ,2015,A,2,1567
2300,Martinique,MTQ,2015,B,1,8
2300,Martinique,MTQ,2015,B,2,9
2300,Martinique,MTQ,2015,C,1,393
2300,Martinique,MTQ,2015,C,2,381
2300,Martinique,MTQ,2015,D,1,20
2300,Martinique,MTQ,2015,D,2,34
2300,Martinique,MTQ,2015,E,1,95
2300,Martinique,MTQ,2015,E,2,115
2300,Martinique,MTQ,2015,F,1,37
2300,Martinique,MTQ,2015,F,2,31
2300,Martinique,MTQ,2015,G,1,99
2300,Martinique,MTQ,2015,G,2,124
2300,Martinique,MTQ,2015,H,1,2
2300,Martinique,MTQ,2015,I,1,351
2300,Martinique,MTQ,2015,I,2,398
2300,Martinique,MTQ,2015,J,1,84
2300,Martinique,MTQ,2015,J,2,86
2300,Martinique,MTQ,2015,K,1,69
2300,Martinique,MTQ,2015,K,2,62
2300,Martinique,MTQ,2015,L,1,5
2300,Martinique,MTQ,2015,L,2,11
2300,Martinique,MTQ,2015,M,1,8
2300,Martinique,MTQ,2015,M,2,8
2300,Martinique,MTQ,2015,N,1,36
2300,Martinique,MTQ,2015,N,2,33
2300,Martinique,MTQ,2015,O,2,3
2300,Martinique,MTQ,2015,P,1,7
2300,Martinique,MTQ,2015,P,2,7
2300,Martinique,MTQ,2015,Q,1,3
2300,Martinique,MTQ,2015,Q,2,7
2300,Martinique,MTQ,2015,R,1,137
2300,Martinique,MTQ,2015,R,2,155
2300,Martinique,MTQ,2015,V,1,22
2300,Martinique,MTQ,2015,V,2,3
2300,Martinique,MTQ,2015,W,1,23
2300,Martinique,MTQ,2015,W,2,14
2300,Martinique,MTQ,2015,X,1,69
2300,Martinique,MTQ,2015,X,2,28
2300,Martinique,MTQ,2015,Y,1,13
2300,Martinique,MTQ,2015,Y,2,4
2300,Martinique,MTQ,2016,A,1,1676
2300,Martinique,MTQ,2016,A,2,1676
2300,Martinique,MTQ,2016,B,1,16
2300,Martinique,MTQ,2016,B,2,11
2300,Martinique,MTQ,2016,C,1,432
2300,Martinique,MTQ,2016,C,2,368
2300,Martinique,MTQ,2016,D,1,23
2300,Martinique,MTQ,2016,D,2,32
2300,Martinique,MTQ,2016,E,1,90
2300,Martinique,MTQ,2016,E,2,112
2300,Martinique,MTQ,2016,F,1,53
2300,Martinique,MTQ,2016,F,2,35
2300,Martinique,MTQ,2016,G,1,93
2300,Martinique,MTQ,2016,G,2,123
2300,Martinique,MTQ,2016,H,2,1
2300,Martinique,MTQ,2016,I,1,381
2300,Martinique,MTQ,2016,I,2,436
2300,Martinique,MTQ,2016,J,1,84
2300,Martinique,MTQ,2016,J,2,97
2300,Martinique,MTQ,2016,K,1,63
2300,Martinique,MTQ,2016,K,2,65
2300,Martinique,MTQ,2016,L,1,9
2300,Martinique,MTQ,2016,L,2,11
2300,Martinique,MTQ,2016,M,1,11
2300,Martinique,MTQ,2016,M,2,9
2300,Martinique,MTQ,2016,N,1,38
2300,Martinique,MTQ,2016,N,2,29
2300,Martinique,MTQ,2016,O,2,1
2300,Martinique,MTQ,2016,P,1,15
2300,Martinique,MTQ,2016,P,2,11
2300,Martinique,MTQ,2016,Q,1,7
2300,Martinique,MTQ,2016,Q,2,1
2300,Martinique,MTQ,2016,R,1,160
2300,Martinique,MTQ,2016,R,2,209
2300,Martinique,MTQ,2016,V,1,20
2300,Martinique,MTQ,2016,V,2,5
2300,Martinique,MTQ,2016,W,1,31
2300,Martinique,MTQ,2016,W,2,24
2300,Martinique,MTQ,2016,X,1,62
2300,Martinique,MTQ,2016,X,2,27
2300,Martinique,MTQ,2016,Y,1,16
2300,Martinique,MTQ,2016,Y,2,7
2300,Martinique,MTQ,2017,A,1,1695
2300,Martinique,MTQ,2017,A,2,1584
2300,Martinique,MTQ,2017,B,1,13
2300,Martinique,MTQ,2017,B,2,9
2300,Martinique,MTQ,2017,C,1,475
2300,Martinique,MTQ,2017,C,2,390
2300,Martinique,MTQ,2017,D,1,20
2300,Martinique,MTQ,2017,D,2,18
2300,Martinique,MTQ,2017,E,1,88
2300,Martinique,MTQ,2017,E,2,101
2300,Martinique,MTQ,2017,F,1,49
2300,Martinique,MTQ,2017,F,2,42
2300,Martinique,MTQ,2017,G,1,101
2300,Martinique,MTQ,2017,G,2,124
2300,Martinique,MTQ,2017,I,1,402
2300,Martinique,MTQ,2017,I,2,373
2300,Martinique,MTQ,2017,J,1,82
2300,Martinique,MTQ,2017,J,2,94
2300,Martinique,MTQ,2017,K,1,64
2300,Martinique,MTQ,2017,K,2,64
2300,Martinique,MTQ,2017,L,1,6
2300,Martinique,MTQ,2017,L,2,9
2300,Martinique,MTQ,2017,M,1,10
2300,Martinique,MTQ,2017,M,2,12
2300,Martinique,MTQ,2017,N,1,36
2300,Martinique,MTQ,2017,N,2,27
2300,Martinique,MTQ,2017,P,1,16
2300,Martinique,MTQ,2017,P,2,13
2300,Martinique,MTQ,2017,Q,1,9
2300,Martinique,MTQ,2017,Q,2,8
2300,Martinique,MTQ,2017,R,1,122
2300,Martinique,MTQ,2017,R,2,179
2300,Martinique,MTQ,2017,V,1,27
2300,Martinique,MTQ,2017,V,2,1
2300,Martinique,MTQ,2017,W,1,23
2300,Martinique,MTQ,2017,W,2,23
2300,Martinique,MTQ,2017,X,1,65
2300,Martinique,MTQ,2017,X,2,34
2300,Martinique,MTQ,2017,Y,1,17
2300,Martinique,MTQ,2017,Y,2,9
2300,Martinique,MTQ,2020,A,1,1900
2300,Martinique,MTQ,2020,A,2,1766
2300,Martinique,MTQ,2020,B,1,10
2300,Martinique,MTQ,2020,B,2,14
2300,Martinique,MTQ,2020,C,1,485
2300,Martinique,MTQ,2020,C,2,380
2300,Martinique,MTQ,2020,D,1,32
2300,Martinique,MTQ,2020,D,2,38
2300,Martinique,MTQ,2020,E,1,148
2300,Martinique,MTQ,2020,E,2,150
2300,Martinique,MTQ,2020,F,1,47
2300,Martinique,MTQ,2020,F,2,49
2300,Martinique,MTQ,2020,G,1,115
2300,Martinique,MTQ,2020,G,2,145
2300,Martinique,MTQ,2020,H,1,0
2300,Martinique,MTQ,2020,H,2,1
2300,Martinique,MTQ,2020,I,1,378
2300,Martinique,MTQ,2020,I,2,395
2300,Martinique,MTQ,2020,J,1,96
2300,Martinique,MTQ,2020,J,2,88
2300,Martinique,MTQ,2020,K,1,84
2300,Martinique,MTQ,2020,K,2,60
2300,Martinique,MTQ,2020,L,1,2
2300,Martinique,MTQ,2020,L,2,7
2300,Martinique,MTQ,2020,M,1,9
2300,Martinique,MTQ,2020,M,2,18
2300,Martinique,MTQ,2020,N,1,50
2300,Martinique,MTQ,2020,N,2,27
2300,Martinique,MTQ,2020,O,1,0
2300,Martinique,MTQ,2020,O,2,0
2300,Martinique,MTQ,2020,P,1,9
2300,Martinique,MTQ,2020,P,2,4
2300,Martinique,MTQ,2020,Q,1,7
2300,Martinique,MTQ,2020,Q,2,3
2300,Martinique,MTQ,2020,R,1,192
2300,Martinique,MTQ,2020,R,2,227
2300,Martinique,MTQ,2020,U,1,25
2300,Martinique,MTQ,2020,U,2,20
2300,Martinique,MTQ,2020,V,1,21
2300,Martinique,MTQ,2020,V,2,2
2300,Martinique,MTQ,2020,W,1,34
2300,Martinique,MTQ,2020,W,2,18
2300,Martinique,MTQ,2020,X,1,68
2300,Martinique,MTQ,2020,X,2,35
2300,Martinique,MTQ,2020,Y,1,10
2300,Martinique,MTQ,2020,Y,2,9
2310,Mexico,MEX,2013,A,1,338694
2310,Mexico,MEX,2013,A,2,268226
2310,Mexico,MEX,2013,A,9,372
2310,Mexico,MEX,2013,B,1,5112
2310,Mexico,MEX,2013,B,2,1946
2310,Mexico,MEX,2013,B,9,2
2310,Mexico,MEX,2013,C,1,35320
2310,Mexico,MEX,2013,C,2,36591
2310,Mexico,MEX,2013,C,9,5
2310,Mexico,MEX,2013,D,1,4762
2310,Mexico,MEX,2013,D,2,4877
2310,Mexico,MEX,2013,E,1,49861
2310,Mexico,MEX,2013,E,2,52689
2310,Mexico,MEX,2013,E,9,10
2310,Mexico,MEX,2013,F,1,3124
2310,Mexico,MEX,2013,F,2,1089
2310,Mexico,MEX,2013,G,1,5656
2310,Mexico,MEX,2013,G,2,4654
2310,Mexico,MEX,2013,G,9,3
2310,Mexico,MEX,2013,H,1,16
2310,Mexico,MEX,2013,H,2,16
2310,Mexico,MEX,2013,I,1,74801
2310,Mexico,MEX,2013,I,2,70228
2310,Mexico,MEX,2013,I,9,26
2310,Mexico,MEX,2013,J,1,27376
2310,Mexico,MEX,2013,J,2,23223
2310,Mexico,MEX,2013,J,9,6
2310,Mexico,MEX,2013,K,1,36417
2310,Mexico,MEX,2013,K,2,21248
2310,Mexico,MEX,2013,K,9,14
2310,Mexico,MEX,2013,L,1,611
2310,Mexico,MEX,2013,L,2,932
2310,Mexico,MEX,2013,L,9,1
2310,Mexico,MEX,2013,M,1,1822
2310,Mexico,MEX,2013,M,2,3198
2310,Mexico,MEX,2013,M,9,1
2310,Mexico,MEX,2013,N,1,10658
2310,Mexico,MEX,2013,N,2,9053
2310,Mexico,MEX,2013,O,2,969
2310,Mexico,MEX,2013,P,1,7344
2310,Mexico,MEX,2013,P,2,5427
2310,Mexico,MEX,2013,P,9,54
2310,Mexico,MEX,2013,Q,1,4900
2310,Mexico,MEX,2013,Q,2,4274
2310,Mexico,MEX,2013,Q,9,36
2310,Mexico,MEX,2013,R,1,5091
2310,Mexico,MEX,2013,R,2,5082
2310,Mexico,MEX,2013,R,9,21
2310,Mexico,MEX,2013,V,1,12833
2310,Mexico,MEX,2013,V,2,3179
2310,Mexico,MEX,2013,V,9,10
2310,Mexico,MEX,2013,W,1,7213
2310,Mexico,MEX,2013,W,2,1677
2310,Mexico,MEX,2013,W,9,2
2310,Mexico,MEX,2013,X,1,27416
2310,Mexico,MEX,2013,X,2,6017
2310,Mexico,MEX,2013,X,9,85
2310,Mexico,MEX,2013,Y,1,6385
2310,Mexico,MEX,2013,Y,2,1511
2310,Mexico,MEX,2013,Y,9,92
2310,Mexico,MEX,2014,A,1,348001
2310,Mexico,MEX,2014,A,2,279567
2310,Mexico,MEX,2014,A,9,267
2310,Mexico,MEX,2014,B,1,4780
2310,Mexico,MEX,2014,B,2,1957
2310,Mexico,MEX,2014,C,1,37047
2310,Mexico,MEX,2014,C,2,38605
2310,Mexico,MEX,2014,D,1,5043
2310,Mexico,MEX,2014,D,2,5302
2310,Mexico,MEX,2014,D,9,2
2310,Mexico,MEX,2014,E,1,52416
2310,Mexico,MEX,2014,E,2,54937
2310,Mexico,MEX,2014,E,9,4
2310,Mexico,MEX,2014,F,1,4048
2310,Mexico,MEX,2014,F,2,1225
2310,Mexico,MEX,2014,F,9,1
2310,Mexico,MEX,2014,G,1,5756
2310,Mexico,MEX,2014,G,2,4825
2310,Mexico,MEX,2014,G,9,1
2310,Mexico,MEX,2014,H,1,31
2310,Mexico,MEX,2014,H,2,22
2310,Mexico,MEX,2014,I,1,79910
2310,Mexico,MEX,2014,I,2,74656
2310,Mexico,MEX,2014,I,9,1
2310,Mexico,MEX,2014,J,1,29725
2310,Mexico,MEX,2014,J,2,24810
2310,Mexico,MEX,2014,J,9,6
2310,Mexico,MEX,2014,K,1,36135
2310,Mexico,MEX,2014,K,2,21784
2310,Mexico,MEX,2014,K,9,2
2310,Mexico,MEX,2014,L,1,1089
2310,Mexico,MEX,2014,L,2,1566
2310,Mexico,MEX,2014,M,1,1627
2310,Mexico,MEX,2014,M,2,3091
2310,Mexico,MEX,2014,N,1,11097
2310,Mexico,MEX,2014,N,2,9572
2310,Mexico,MEX,2014,O,2,995
2310,Mexico,MEX,2014,P,1,7472
2310,Mexico,MEX,2014,P,2,5455
2310,Mexico,MEX,2014,P,9,64
2310,Mexico,MEX,2014,Q,1,5057
2310,Mexico,MEX,2014,Q,2,4382
2310,Mexico,MEX,2014,Q,9,38
2310,Mexico,MEX,2014,R,1,5046
2310,Mexico,MEX,2014,R,2,4873
2310,Mexico,MEX,2014,R,9,18
2310,Mexico,MEX,2014,V,1,12833
2310,Mexico,MEX,2014,V,2,3246
2310,Mexico,MEX,2014,V,9,5
2310,Mexico,MEX,2014,W,1,7109
2310,Mexico,MEX,2014,W,2,1690
2310,Mexico,MEX,2014,W,9,7
2310,Mexico,MEX,2014,X,1,24868
2310,Mexico,MEX,2014,X,2,5964
2310,Mexico,MEX,2014,X,9,42
2310,Mexico,MEX,2014,Y,1,6436
2310,Mexico,MEX,2014,Y,2,1616
2310,Mexico,MEX,2014,Y,9,70
2310,Mexico,MEX,2015,A,1,360145
2310,Mexico,MEX,2015,A,2,289730
2310,Mexico,MEX,2015,A,9,282
2310,Mexico,MEX,2015,B,1,4783
2310,Mexico,MEX,2015,B,2,1945
2310,Mexico,MEX,2015,C,1,38131
2310,Mexico,MEX,2015,C,2,39878
2310,Mexico,MEX,2015,D,1,5075
2310,Mexico,MEX,2015,D,2,5174
2310,Mexico,MEX,2015,E,1,54486
2310,Mexico,MEX,2015,E,2,57737
2310,Mexico,MEX,2015,E,9,1
2310,Mexico,MEX,2015,F,1,3878
2310,Mexico,MEX,2015,F,2,1321
2310,Mexico,MEX,2015,G,1,6118
2310,Mexico,MEX,2015,G,2,5016
2310,Mexico,MEX,2015,G,9,1
2310,Mexico,MEX,2015,H,1,33
2310,Mexico,MEX,2015,H,2,21
2310,Mexico,MEX,2015,I,1,84585
2310,Mexico,MEX,2015,I,2,78439
2310,Mexico,MEX,2015,I,9,9
2310,Mexico,MEX,2015,J,1,29281
2310,Mexico,MEX,2015,J,2,24891
2310,Mexico,MEX,2015,J,9,5
2310,Mexico,MEX,2015,K,1,38511
2310,Mexico,MEX,2015,K,2,23167
2310,Mexico,MEX,2015,K,9,7
2310,Mexico,MEX,2015,L,1,1207
2310,Mexico,MEX,2015,L,2,1599
2310,Mexico,MEX,2015,M,1,1498
2310,Mexico,MEX,2015,M,2,3000
2310,Mexico,MEX,2015,N,1,11671
2310,Mexico,MEX,2015,N,2,10405
2310,Mexico,MEX,2015,N,9,1
2310,Mexico,MEX,2015,O,2,905
2310,Mexico,MEX,2015,P,1,7353
2310,Mexico,MEX,2015,P,2,5540
2310,Mexico,MEX,2015,P,9,61
2310,Mexico,MEX,2015,Q,1,4926
2310,Mexico,MEX,2015,Q,2,4320
2310,Mexico,MEX,2015,Q,9,53
2310,Mexico,MEX,2015,R,1,5323
2310,Mexico,MEX,2015,R,2,5107
2310,Mexico,MEX,2015,R,9,15
2310,Mexico,MEX,2015,V,1,12883
2310,Mexico,MEX,2015,V,2,3346
2310,Mexico,MEX,2015,V,9,8
2310,Mexico,MEX,2015,W,1,7576
2310,Mexico,MEX,2015,W,2,1804
2310,Mexico,MEX,2015,W,9,9
2310,Mexico,MEX,2015,X,1,26564
2310,Mexico,MEX,2015,X,2,6097
2310,Mexico,MEX,2015,X,9,59
2310,Mexico,MEX,2015,Y,1,6197
2310,Mexico,MEX,2015,Y,2,1554
2310,Mexico,MEX,2015,Y,9,49
2310,Mexico,MEX,2016,A,1,379587
2310,Mexico,MEX,2016,A,2,300732
2310,Mexico,MEX,2016,A,9,344
2310,Mexico,MEX,2016,B,1,4854
2310,Mexico,MEX,2016,B,2,1813
2310,Mexico,MEX,2016,C,1,39649
2310,Mexico,MEX,2016,C,2,41304
2310,Mexico,MEX,2016,C,9,1
2310,Mexico,MEX,2016,D,1,5254
2310,Mexico,MEX,2016,D,2,5296
2310,Mexico,MEX,2016,D,9,1
2310,Mexico,MEX,2016,E,1,58793
2310,Mexico,MEX,2016,E,2,60928
2310,Mexico,MEX,2016,E,9,3
2310,Mexico,MEX,2016,F,1,3202
2310,Mexico,MEX,2016,F,2,1131
2310,Mexico,MEX,2016,F,9,1
2310,Mexico,MEX,2016,G,1,6265
2310,Mexico,MEX,2016,G,2,5276
2310,Mexico,MEX,2016,G,9,1
2310,Mexico,MEX,2016,H,1,39
2310,Mexico,MEX,2016,H,2,32
2310,Mexico,MEX,2016,I,1,89143
2310,Mexico,MEX,2016,I,2,82022
2310,Mexico,MEX,2016,I,9,21
2310,Mexico,MEX,2016,J,1,31540
2310,Mexico,MEX,2016,J,2,26783
2310,Mexico,MEX,2016,J,9,11
2310,Mexico,MEX,2016,K,1,41704
2310,Mexico,MEX,2016,K,2,24177
2310,Mexico,MEX,2016,K,9,8
2310,Mexico,MEX,2016,L,1,1194
2310,Mexico,MEX,2016,L,2,1607
2310,Mexico,MEX,2016,M,1,1488
2310,Mexico,MEX,2016,M,2,3166
2310,Mexico,MEX,2016,N,1,12062
2310,Mexico,MEX,2016,N,2,10688
2310,Mexico,MEX,2016,O,2,929
2310,Mexico,MEX,2016,P,1,7234
2310,Mexico,MEX,2016,P,2,5281
2310,Mexico,MEX,2016,P,9,74
2310,Mexico,MEX,2016,Q,1,4858
2310,Mexico,MEX,2016,Q,2,4174
2310,Mexico,MEX,2016,Q,9,63
2310,Mexico,MEX,2016,R,1,4664
2310,Mexico,MEX,2016,R,2,4612
2310,Mexico,MEX,2016,R,9,8
2310,Mexico,MEX,2016,U,1,1
2310,Mexico,MEX,2016,V,1,13195
2310,Mexico,MEX,2016,V,2,3290
2310,Mexico,MEX,2016,V,9,10
2310,Mexico,MEX,2016,W,1,7556
2310,Mexico,MEX,2016,W,2,1731
2310,Mexico,MEX,2016,W,9,9
2310,Mexico,MEX,2016,X,1,30375
2310,Mexico,MEX,2016,X,2,6646
2310,Mexico,MEX,2016,X,9,51
2310,Mexico,MEX,2016,Y,1,6543
2310,Mexico,MEX,2016,Y,2,1570
2310,Mexico,MEX,2016,Y,9,78
2310,Mexico,MEX,2017,A,1,390960
2310,Mexico,MEX,2017,A,2,305980
2310,Mexico,MEX,2017,A,9,366
2310,Mexico,MEX,2017,B,1,4962
2310,Mexico,MEX,2017,B,2,1906
2310,Mexico,MEX,2017,B,9,2
2310,Mexico,MEX,2017,C,1,40276
2310,Mexico,MEX,2017,C,2,42215
2310,Mexico,MEX,2017,C,9,1
2310,Mexico,MEX,2017,D,1,5452
2310,Mexico,MEX,2017,D,2,5419
2310,Mexico,MEX,2017,E,1,59288
2310,Mexico,MEX,2017,E,2,61243
2310,Mexico,MEX,2017,E,9,2
2310,Mexico,MEX,2017,F,1,3138
2310,Mexico,MEX,2017,F,2,991
2310,Mexico,MEX,2017,F,9,1
2310,Mexico,MEX,2017,G,1,6396
2310,Mexico,MEX,2017,G,2,5379
2310,Mexico,MEX,2017,H,1,32
2310,Mexico,MEX,2017,H,2,35
2310,Mexico,MEX,2017,I,1,92400
2310,Mexico,MEX,2017,I,2,84092
2310,Mexico,MEX,2017,I,9,19
2310,Mexico,MEX,2017,J,1,30810
2310,Mexico,MEX,2017,J,2,27122
2310,Mexico,MEX,2017,J,9,4
2310,Mexico,MEX,2017,K,1,41926
2310,Mexico,MEX,2017,K,2,24321
2310,Mexico,MEX,2017,K,9,10
2310,Mexico,MEX,2017,L,1,1294
2310,Mexico,MEX,2017,L,2,1578
2310,Mexico,MEX,2017,M,1,1524
2310,Mexico,MEX,2017,M,2,3226
